Product Name,Shopify URL,Search in Admin,Status,Suggested Tags
"“Chain link” 1980s","https://azyrspecs.com/products/chain-link-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CChain%20link%E2%80%9D%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Marble” 1970s","https://azyrspecs.com/products/marble-1970s","https://azyrspecs.com/admin/search?q=%E2%80%9CMarble%E2%80%9D%201970s","NEEDS TAGGING","vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Waves” 1980s","https://azyrspecs.com/products/waves-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CWaves%E2%80%9D%201980s","NEEDS TAGGING","material:wire | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Muddy Water” 1980s","https://azyrspecs.com/products/muddy-water-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CMuddy%20Water%E2%80%9D%201980s","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Ballerina” 1970s","https://azyrspecs.com/products/ballerina-1970s","https://azyrspecs.com/admin/search?q=%E2%80%9CBallerina%E2%80%9D%201970s","NEEDS TAGGING","style:round | vibe:retro | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
"“Skittle” 1990s","https://azyrspecs.com/products/skittle-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CSkittle%E2%80%9D%201990s","NEEDS TAGGING","style:rectangle | vibe:retro | face_shape:oval | face_shape:round | face_shape:heart"
"“Neon Vision” 1960s","https://azyrspecs.com/products/neon-vision-1960s","https://azyrspecs.com/admin/search?q=%E2%80%9CNeon%20Vision%E2%80%9D%201960s","NEEDS TAGGING","lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Showstoppers” 1980s","https://azyrspecs.com/products/showstoppers-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CShowstoppers%E2%80%9D%201980s","NEEDS TAGGING","material:wire | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Wrapped” Y2K","https://azyrspecs.com/products/wrapped-y2k-escada-vintage-sunglasses","https://azyrspecs.com/admin/search?q=%E2%80%9CWrapped%E2%80%9D%20Y2K","NEEDS TAGGING","material:acetate | face_shape:square | face_shape:heart | face_shape:oval"
"“Sun Shield” 1990s","https://azyrspecs.com/products/sun-shield-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CSun%20Shield%E2%80%9D%201990s","NEEDS TAGGING","vibe:retro | vibe:trendy | vibe:classic | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Check Mate” 1990s","https://azyrspecs.com/products/check-mate-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CCheck%20Mate%E2%80%9D%201990s","NEEDS TAGGING","style:rectangle | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Swoosh” 1990s","https://azyrspecs.com/products/swoosh-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CSwoosh%E2%80%9D%201990s","NEEDS TAGGING","material:wire | vibe:retro | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
""Pilot in the Mirror" 2000s","https://azyrspecs.com/products/pilot-in-the-mirror-2000s","https://azyrspecs.com/admin/search?q=%22Pilot%20in%20the%20Mirror%22%202000s","NEEDS TAGGING","style:aviator | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Orange Flight" 1970s","https://azyrspecs.com/products/orange-flight-1970s","https://azyrspecs.com/admin/search?q=%22Orange%20Flight%22%201970s","NEEDS TAGGING","style:aviator | vibe:retro | face_shape:oval"
""Flying Turtle" 1970s","https://azyrspecs.com/products/flying-turtle-1970s","https://azyrspecs.com/admin/search?q=%22Flying%20Turtle%22%201970s","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Bug-eyed" 1960s","https://azyrspecs.com/products/bug-eyed-1960s","https://azyrspecs.com/admin/search?q=%22Bug-eyed%22%201960s","NEEDS TAGGING","vibe:retro | vibe:modern | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Sunflower" 1970s","https://azyrspecs.com/products/sunflower-1970s","https://azyrspecs.com/admin/search?q=%22Sunflower%22%201970s","NEEDS TAGGING","style:round | vibe:retro | lens:custom | face_shape:square | face_shape:heart | face_shape:oval"
""Glam Regency" 1970s","https://azyrspecs.com/products/glam-regency-1970s","https://azyrspecs.com/admin/search?q=%22Glam%20Regency%22%201970s","NEEDS TAGGING","vibe:retro | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
""Butterfly" 1970s","https://azyrspecs.com/products/butterfly-1970s","https://azyrspecs.com/admin/search?q=%22Butterfly%22%201970s","NEEDS TAGGING","vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Clipper” 1970s","https://azyrspecs.com/products/clipper-1970s","https://azyrspecs.com/admin/search?q=%E2%80%9CClipper%E2%80%9D%201970s","NEEDS TAGGING","material:wire | vibe:retro | lens:tinted | face_shape:oval"
"“Ornate Oval” 1980s","https://azyrspecs.com/products/ornate-oval-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9COrnate%20Oval%E2%80%9D%201980s","NEEDS TAGGING","style:rectangle | material:wire | vibe:retro | lens:polarized | face_shape:oval"
"“Take Flight” 1980s","https://azyrspecs.com/products/flight-school-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CTake%20Flight%E2%80%9D%201980s","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Runnin & Runnin” 1990s","https://azyrspecs.com/products/runnin-runnin-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CRunnin%20%26%20Runnin%E2%80%9D%201990s","NEEDS TAGGING","material:acetate | vibe:retro | vibe:athletic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Goldy Locks” 1980s","https://azyrspecs.com/products/goldy-locks-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CGoldy%20Locks%E2%80%9D%201980s","NEEDS TAGGING","style:round | material:wire | vibe:retro | vibe:trendy | lens:polarized | lens:rx | face_shape:square | face_shape:heart | face_shape:oval"
"“Gymnast Goggles” 1960s","https://azyrspecs.com/products/gymnast-goggles-1960s","https://azyrspecs.com/admin/search?q=%E2%80%9CGymnast%20Goggles%E2%80%9D%201960s","NEEDS TAGGING","material:acetate | vibe:modern | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Bunny” 1970s","https://azyrspecs.com/products/bunny-1970s","https://azyrspecs.com/admin/search?q=%E2%80%9CBunny%E2%80%9D%201970s","NEEDS TAGGING","style:rectangle | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Star Studded” 2000s","https://azyrspecs.com/products/star-studded-2000s","https://azyrspecs.com/admin/search?q=%E2%80%9CStar%20Studded%E2%80%9D%202000s","NEEDS TAGGING","style:rectangle | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
"“Titanium” 2004","https://azyrspecs.com/products/titanium-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CTitanium%E2%80%9D%202004","NEEDS TAGGING","material:wire | vibe:luxury | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
"“Mirror, Mirror” 1990s","https://azyrspecs.com/products/mirror-mirror-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CMirror%2C%20Mirror%E2%80%9D%201990s","NEEDS TAGGING","material:wire | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Novacheck” 1990s","https://azyrspecs.com/products/novacheck-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CNovacheck%E2%80%9D%201990s","NEEDS TAGGING","style:rectangle | vibe:retro | vibe:edgy | vibe:trendy | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Nosey” 1960s","https://azyrspecs.com/products/nosey-1960s","https://azyrspecs.com/admin/search?q=%E2%80%9CNosey%E2%80%9D%201960s","NEEDS TAGGING","face_shape:oval | face_shape:heart | face_shape:square"
"“Retro Wink” 1990s","https://azyrspecs.com/products/retro-wink-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CRetro%20Wink%E2%80%9D%201990s","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
"“I’m Blue Da Ba Di” 1990s","https://azyrspecs.com/products/i-m-blue-da-ba-di-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CI%E2%80%99m%20Blue%20Da%20Ba%20Di%E2%80%9D%201990s","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Peoples’ Pupils” 1980s","https://azyrspecs.com/products/peoples-pupils-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CPeoples%E2%80%99%20Pupils%E2%80%9D%201980s","NEEDS TAGGING","material:acetate | vibe:retro | lens:tinted | face_shape:oval"
"“Amor” 1950s","https://azyrspecs.com/products/amor-1950s","https://azyrspecs.com/admin/search?q=%E2%80%9CAmor%E2%80%9D%201950s","NEEDS TAGGING","style:square | material:wire | face_shape:oval | face_shape:heart | face_shape:square"
"“Speed Racer” 1990s","https://azyrspecs.com/products/speed-racer-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CSpeed%20Racer%E2%80%9D%201990s","NEEDS TAGGING","style:rectangle | vibe:retro | face_shape:square | face_shape:heart | face_shape:oval"
"“Fireworks” 1980s","https://azyrspecs.com/products/fireworks-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CFireworks%E2%80%9D%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“BCG” 1970s","https://azyrspecs.com/products/bcg-1970s","https://azyrspecs.com/admin/search?q=%E2%80%9CBCG%E2%80%9D%201970s","NEEDS TAGGING","material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Nod to the Eye” 1980s","https://azyrspecs.com/products/nod-to-the-eye-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CNod%20to%20the%20Eye%E2%80%9D%201980s","NEEDS TAGGING","style:cat_eye | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Well, well, well” 1950s","https://azyrspecs.com/products/well-well-well-1950s","https://azyrspecs.com/admin/search?q=%E2%80%9CWell%2C%20well%2C%20well%E2%80%9D%201950s","NEEDS TAGGING","material:acetate | face_shape:oval | face_shape:heart | face_shape:square"
""Ocean Tacchini" 1980s","https://azyrspecs.com/products/ocean-tacchini-1980s","https://azyrspecs.com/admin/search?q=%22Ocean%20Tacchini%22%201980s","NEEDS TAGGING","vibe:retro | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
""Gunmetal" 1980s","https://azyrspecs.com/products/gunmetal-1980s","https://azyrspecs.com/admin/search?q=%22Gunmetal%22%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Squarepants" 1960s","https://azyrspecs.com/products/squarepants-1960s","https://azyrspecs.com/admin/search?q=%22Squarepants%22%201960s","NEEDS TAGGING","style:square | face_shape:oval | face_shape:round | face_shape:heart"
""Retro Goggles" 1970s","https://azyrspecs.com/products/retro-goggles-1970s","https://azyrspecs.com/admin/search?q=%22Retro%20Goggles%22%201970s","NEEDS TAGGING","vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Electric Feel" 1990s","https://azyrspecs.com/products/military-goggles-1970s","https://azyrspecs.com/admin/search?q=%E2%80%9CElectric%20Feel%22%201990s","NEEDS TAGGING","material:wire | vibe:retro | vibe:classic | face_shape:oval"
"“Blaze” 1990s","https://azyrspecs.com/products/burnt-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CBlaze%E2%80%9D%201990s","NEEDS TAGGING","vibe:retro | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
"“Green Goblin” 1980s","https://azyrspecs.com/products/green-goblin-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CGreen%20Goblin%E2%80%9D%201980s","NEEDS TAGGING","vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Brow Line" 1950s","https://azyrspecs.com/products/brow-line-1950s","https://azyrspecs.com/admin/search?q=%22Brow%20Line%22%201950s","NEEDS TAGGING","style:cat_eye | material:wire | material:acetate | face_shape:oval | face_shape:heart | face_shape:square"
""Gilda Grey" 1980s","https://azyrspecs.com/products/gila-grey-1980s","https://azyrspecs.com/admin/search?q=%22Gilda%20Grey%22%201980s","NEEDS TAGGING","vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Mr. Robota" 1990s","https://azyrspecs.com/products/mr-robota-1990s","https://azyrspecs.com/admin/search?q=%22Mr.%20Robota%22%201990s","NEEDS TAGGING","vibe:retro | vibe:athletic | face_shape:oval | face_shape:heart | face_shape:square"
""Flight School" 1970s","https://azyrspecs.com/products/flight-school-1970s","https://azyrspecs.com/admin/search?q=%22Flight%20School%22%201970s","NEEDS TAGGING","vibe:retro | lens:rx | face_shape:oval | face_shape:heart | face_shape:square"
""Two Tone Tony" 1980s","https://azyrspecs.com/products/two-tone-tony-1980s","https://azyrspecs.com/admin/search?q=%22Two%20Tone%20Tony%22%201980s","NEEDS TAGGING","material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Fade Into Me" 1990s","https://azyrspecs.com/products/fade-into-me-1990s","https://azyrspecs.com/admin/search?q=%22Fade%20Into%20Me%22%201990s","NEEDS TAGGING","style:rectangle | material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:round | face_shape:heart | face_shape:square | face_shape:heart | face_shape:oval"
""Back to Black" 1990s","https://azyrspecs.com/products/back-to-black-1990s","https://azyrspecs.com/admin/search?q=%22Back%20to%20Black%22%201990s","NEEDS TAGGING","style:round | style:rectangle | material:acetate | vibe:retro | vibe:trendy | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
""Formula" 1990s","https://azyrspecs.com/products/formula-1990s","https://azyrspecs.com/admin/search?q=%22Formula%22%201990s","NEEDS TAGGING","vibe:retro | face_shape:square | face_shape:heart | face_shape:oval"
""Slip n Slide" 1980s","https://azyrspecs.com/products/slip-n-slide-1980s","https://azyrspecs.com/admin/search?q=%22Slip%20n%20Slide%22%201980s","NEEDS TAGGING","vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Classic Hepburn" 1960s","https://azyrspecs.com/products/classic-hepburn-1970s","https://azyrspecs.com/admin/search?q=%22Classic%20Hepburn%22%201960s","NEEDS TAGGING","style:wayfarer | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Lizard" 1990s","https://azyrspecs.com/products/lizard-1990s","https://azyrspecs.com/admin/search?q=%22Lizard%22%201990s","NEEDS TAGGING","style:rectangle | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Ornate Vision" 1980s","https://azyrspecs.com/products/ornate-vision","https://azyrspecs.com/admin/search?q=%22Ornate%20Vision%22%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Time Travel” 1960s","https://azyrspecs.com/products/time-travel-1960s","https://azyrspecs.com/admin/search?q=%E2%80%9CTime%20Travel%E2%80%9D%201960s","NEEDS TAGGING","material:acetate | vibe:retro | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
"“San Diego” 1960s","https://azyrspecs.com/products/starry-eyed-1960s","https://azyrspecs.com/admin/search?q=%E2%80%9CSan%20Diego%E2%80%9D%201960s","NEEDS TAGGING","material:acetate | face_shape:oval | face_shape:heart | face_shape:square"
""Double Vision" 1970s","https://azyrspecs.com/products/double-vision-1970s","https://azyrspecs.com/admin/search?q=%22Double%20Vision%22%201970s","NEEDS TAGGING","vibe:retro | lens:rx | lens:tinted | face_shape:oval"
"“Powder Pink”","https://azyrspecs.com/products/powder-pink","https://azyrspecs.com/admin/search?q=%E2%80%9CPowder%20Pink%E2%80%9D","NEEDS TAGGING","material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Outter Space” 1950s","https://azyrspecs.com/products/outter-space-1950s","https://azyrspecs.com/admin/search?q=%E2%80%9COutter%20Space%E2%80%9D%201950s","NEEDS TAGGING","style:cat_eye | material:acetate | vibe:luxury | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
""Golden hour" 1980s","https://azyrspecs.com/products/golden-hour-1980s","https://azyrspecs.com/admin/search?q=%22Golden%20hour%22%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval"
""Grapejuice" 1990s","https://azyrspecs.com/products/grapejuice-1990s","https://azyrspecs.com/admin/search?q=%22Grapejuice%22%201990s","NEEDS TAGGING","style:rectangle | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"ROUND & ROUND 1980S","https://azyrspecs.com/products/round-round-1980s","https://azyrspecs.com/admin/search?q=ROUND%20%26%20ROUND%201980S","NEEDS TAGGING","style:round | material:acetate | vibe:retro | face_shape:square | face_shape:heart | face_shape:oval"
